ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3849875,Source1,2,2022-12-01 07:48:00.000000000,2022-12-01 10:33:59.000000000,37.761815,-122.405858,37.769468,-122.411172,0.603,Accident on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from Army St/Potrero Ave (US-101) to I-80 (US-101).,James Lick Fwy N,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-01 07:53:00,50.0,50.0,83.0,29.78,5.0,SE,21.0,0.04,Rain / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3856628,Source1,2,2022-12-14 14:00:30,2022-12-14 20:33:30,37.815022,-122.358505,37.884752,-122.308672,5.532,Stationary traffic on San Francisco-Oakland Bay Brg E - Eastshore Fwy E - I-580 W - I-80 E from Macalla Rd/Hillcrest Rd (I-80) to I-580 (Berkeley)/I-80 (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-14 13:53:00,49.0,47.0,77.0,30.22,10.0,W,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3857631,Source1,2,2022-12-31 02:26:00.000000000,2022-12-31 02:55:30.000000000,37.790338,-122.386241,37.800811,-122.374987,0.949,Stationary traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Treasure Island Rd (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94111,US,US/Pacific,KOAK,2022-12-31 02:53:00,56.0,56.0,97.0,29.84,2.0,S,10.0,0.16,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3858006,Source1,2,2022-10-13 14:28:00.000000000,2022-10-13 15:53:12.000000000,37.731378,-122.425239,37.731389,-122.423387,0.101,Incident on I-280 NB near ALEMANY BLVD Right shoulder closed.,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-10-13 14:56:00,62.0,62.0,75.0,29.98,10.0,NW,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3859409,Source1,2,2022-12-04 15:45:00.000000000,2022-12-04 18:35:00.000000000,37.770949,-122.405755,37.785616,-122.391269,1.286,Stationary traffic on I-80 E - James Lick Fwy N from US-101 (I-80) to Treasure Island Rd (I-80) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-04 15:56:00,58.0,58.0,67.0,30.07,10.0,SSW,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3861189,Source1,2,2022-12-03 18:23:30,2022-12-03 18:55:30,37.769826,-122.397782,37.755983,-122.392436,1.0,Stationary traffic on I-280 S - John F Foran Fwy S - Southern Embarcadero Fwy S from 5th St (I-280) to 25th St (I-280) due to accident.,Mission Bay Dr,San Francisco,San Francisco,CA,94158,US,US/Pacific,KOAK,2022-12-03 17:53:00,48.0,45.0,96.0,29.95,2.0,NNW,6.0,0.09,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3865652,Source1,2,2022-10-17 07:30:00,2022-10-17 07:45:00,37.732129,-122.41564,37.731631,-122.426077,0.571,Stationary traffic on I-280 S - John F Foran Fwy S from US-101 (I-280) to Monterey Blvd/San Jose Ave (I-280) due to accident.,I-280 S,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2022-10-17 07:56:00,55.0,55.0,93.0,30.08,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3871464,Source1,2,2022-11-01 12:26:00.000000000,2022-11-01 12:59:00.000000000,37.728593,-122.443089,37.718672,-122.448526,0.747,Slow traffic on I-280 S - John F Foran Fwy S from Monterey Blvd/San Jose Ave (I-280) to Sickles Ave (I-280) due to accident.,I-280 S,San Francisco,San Francisco,CA,94131,US,US/Pacific,KSFO,2022-11-01 12:27:00,52.0,52.0,93.0,29.85,1.0,W,15.0,0.09,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3875708,Source1,2,2022-12-31 03:02:30.000000000,2022-12-31 03:20:30.000000000,37.790338,-122.386241,37.805762,-122.369655,1.398,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Treasure Island Rd (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94111,US,US/Pacific,KOAK,2022-12-31 02:53:00,56.0,56.0,97.0,29.84,2.0,S,10.0,0.16,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3875741,Source1,2,2022-10-31 23:27:00.000000000,2022-11-01 01:39:54.000000000,37.76967645,-122.41772532,37.76948645,-122.41586532,0.102,Accident on 13th st from US-101/Otis St/Mission St (13th St) to Folsom St (13th St).,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-10-31 23:51:00,57.0,57.0,82.0,29.84,10.0,SW,7.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-3877194,Source1,2,2022-12-02 19:39:00.000000000,2022-12-02 20:03:00.000000000,37.782051,-122.410073,37.779733,-122.407177,0.225,Slow traffic on 6th st from Market St (6th St) to Howard St (6th St) due to accident.,6th St,San Francisco,San Francisco,CA,94103-1602,US,US/Pacific,KSFO,2022-12-02 19:56:00,47.0,45.0,74.0,30.07,10.0,S,5.0,0.0,Mostly Cloudy,True,False,True,False,False,False,True,False,False,False,False,True,False,Night,Night,Night,Night
A-3880995,Source1,2,2022-11-15 10:04:00,2022-11-15 11:29:52,37.804426,-122.475659,37.803958,-122.475678,0.032,Incident on LINCOLN BLVD near MERCHANT RD Drive with caution.,Lincoln Blvd,San Francisco,San Francisco,CA,94129-1095,US,US/Pacific,KSFO,2022-11-15 09:56:00,55.0,55.0,64.0,30.23,10.0,NNW,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-3889357,Source1,2,2022-12-08 12:05:00.000000000,2022-12-08 13:25:09.000000000,37.768739,-122.449479,37.766873,-122.449079,0.131,Incident on BELVEDERE ST near HOUSE 100 Right shoulder closed.,Waller St,San Francisco,San Francisco,CA,94117-2841,US,US/Pacific,KSFO,2022-12-08 11:56:00,51.0,51.0,80.0,30.26,10.0,E,7.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-3897843,Source1,2,2022-12-31 11:17:00,2022-12-31 19:34:30,37.770949,-122.405755,37.819604,-122.344424,4.745,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from US-101 (I-80) to Bay Bridge Toll Plz (I-80) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-31 10:56:00,61.0,61.0,83.0,29.7,2.0,SSE,13.0,0.21,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3898741,Source1,2,2022-11-24 10:47:30,2022-11-24 16:48:30,37.76523471,-122.40489364,37.77094471,-122.40575364,0.397,Stationary traffic on San Francisco-Oakland Bay Bridge from Seventh St exit [1] to I-80 E due to accident.,US-101,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-24 10:56:00,59.0,59.0,67.0,30.19,10.0,ENE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3899280,Source1,2,2022-11-22 09:22:00,2022-11-22 11:32:15,37.786524,-122.393502,37.786038,-122.392992,0.044,Accident on 1st St from Folsom St to Harrison St.,1st St,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2022-11-22 08:53:00,50.0,50.0,61.0,30.21,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3899483,Source1,2,2022-12-05 11:40:30,2022-12-05 12:02:30,37.740341,-122.407851,37.760718,-122.406281,1.411,Stationary traffic on James Lick Fwy N - US-101 N from I-280/Alemany Blvd (US-101) to Vermont St (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2022-12-05 11:43:00,58.0,58.0,67.0,30.03,10.0,WSW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3900874,Source1,2,2022-12-02 06:32:00,2022-12-02 08:38:28,37.766778,-122.395151,37.766545,-122.394854,0.023,Accident on I-280 S - John F Foran Fwy S - Southern Embarcadero Fwy S from 6th St (I-280) to 18th St/Mariposa St (I-280).,I-280 S,San Francisco,San Francisco,CA,94158,US,US/Pacific,KOAK,2022-12-02 06:53:00,33.0,33.0,89.0,30.2,10.0,ENE,3.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,True,False,Night,Night,Day,Day
A-3903396,Source1,2,2022-11-14 05:49:00,2022-11-14 07:06:11,37.783165,-122.395346,37.776576,-122.40428500000002,0.667,Incident on I-80 WB near SFOBB TOLL PLAZA RD Expect delays.,I-80 W,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-11-14 05:53:00,40.0,40.0,89.0,30.17,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3904992,Source1,2,2022-10-10 19:41:30.000000000,2022-10-10 20:10:00.000000000,37.805762,-122.369655,37.819584000000006,-122.344551,1.67,Stationary traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Bay Bridge Toll Plz (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-10-10 19:53:00,57.0,57.0,87.0,29.96,10.0,WNW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3905229,Source1,2,2022-11-10 07:26:30.000000000,2022-11-10 10:08:30.000000000,37.766317,-122.405257,37.743956,-122.405779,1.545,Stationary traffic on James Lick Fwy S - US-101 S from I-80 (US-101) to I-280/Alemany Blvd (US-101) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-10 06:56:00,48.0,44.0,86.0,30.28,10.0,E,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3906181,Source1,2,2022-10-14 16:52:30,2022-10-14 20:47:00,37.807942,-122.367468,37.775569,-122.405824,3.064,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to 7th St/Bryant St (I-80) due to accident.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-10-14 16:53:00,63.0,63.0,72.0,29.78,10.0,WNW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3909512,Source1,2,2022-10-06 09:54:00,2022-10-06 10:21:30,37.796413,-122.416816,37.797624,-122.408624,0.455,Stationary traffic on Broadway from US-101/Van Ness Ave (Broadway St) to Stockton St (Broadway St) due to accident.,Broadway,San Francisco,San Francisco,CA,94109,US,US/Pacific,KOAK,2022-10-06 09:53:00,58.0,58.0,90.0,30.08,9.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3914918,Source1,2,2022-11-22 06:40:00,2022-11-22 08:51:56,37.807825,-122.367593,37.79472,-122.38163,1.186,Accident on San Francisco-Oakland Bay Brg W - I-80 W from Treasure Island Rd (I-80) to Fremont St/Harrison St (I-80).,I-80 W,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-11-22 06:53:00,41.0,41.0,73.0,30.19,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3916621,Source1,2,2022-12-31 04:55:30,2022-12-31 05:09:30,37.789347,-122.387288,37.809124,-122.366052,1.792,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Treasure Island Rd (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94111,US,US/Pacific,KOAK,2022-12-31 04:53:00,57.0,57.0,100.0,29.78,2.0,SSE,5.0,0.29,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3917438,Source1,2,2022-10-06 09:28:00.000000000,2022-10-06 11:06:59.000000000,37.797378,-122.410262,37.797462,-122.409963,0.017,Incident on BROADWAY near POWELL ST Drive with caution.,Powell St,San Francisco,San Francisco,CA,94133-4307,US,US/Pacific,KOAK,2022-10-06 09:53:00,58.0,58.0,90.0,30.08,9.0,CALM,0.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day
A-3917901,Source1,2,2022-12-21 23:02:00.000000000,2022-12-22 01:45:02.000000000,37.708187,-122.469004,37.695537,-122.470812,0.88,Accident on I-280 S - Junipero Serra Fwy S - CA-1 S from Sickles Ave (I-280) to Junipero Serra Blvd (I-280).,Saint Charles Ave,San Francisco,San Francisco,CA,94132,US,US/Pacific,KSFO,2022-12-21 22:56:00,51.0,51.0,83.0,30.19,10.0,NNE,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3919888,Source1,2,2022-12-01 14:10:00.000000000,2022-12-01 15:39:38.000000000,37.737923,-122.401675,37.73749,-122.40223799999998,0.043,Incident on I-280 SB near US-101 Drive with caution.,I-280,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2022-12-01 13:56:00,50.0,50.0,86.0,29.88,10.0,WNW,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3921684,Source1,2,2022-12-03 18:16:00,2022-12-03 20:28:50,37.760257,-122.392534,37.750306,-122.392151,0.688,Accident on I-280 S - John F Foran Fwy S - Southern Embarcadero Fwy S from 18th St/Mariposa St (I-280) to Army St (I-280).,20th St,San Francisco,San Francisco,CA,94107-2905,US,US/Pacific,KOAK,2022-12-03 17:53:00,48.0,45.0,96.0,29.95,2.0,NNW,6.0,0.09,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3922579,Source1,2,2022-10-02 15:44:00,2022-10-02 17:51:37,37.80134797,-122.46950269,37.78630797,-122.47271269,1.054,Incident on CA-1 SB near LAKE ST Drive with caution.,Rod Rd,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2022-10-02 15:56:00,71.0,71.0,55.0,29.96,10.0,W,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3923769,Source1,2,2022-11-02 21:37:00.000000,2022-11-02 22:17:30.000000,37.771301,-122.424023,37.774319,-122.42022,0.294,Slow traffic on Market St from Guerrero St/Laguna St to US-101/Van Ness Ave due to accident.,Pearl St,San Francisco,San Francisco,CA,94103-1108,US,US/Pacific,KSFO,2022-11-02 21:56:00,52.0,52.0,71.0,30.09,10.0,WNW,17.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3924175,Source1,2,2022-12-14 07:14:30.000000,2022-12-14 07:25:00.000000,37.772367,-122.406698,37.766317,-122.405257,0.425,Slow traffic on James Lick Fwy S - I-80 W from 4th St/5th St (I-80) to US-101 (I-80) due to accident.,8th St,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-14 06:56:00,40.0,40.0,93.0,30.22,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-3924230,Source1,2,2022-11-05 20:13:00.000000,2022-11-05 20:26:30.000000,37.788967,-122.387677,37.805762,-122.369655,1.521,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Treasure Island Rd (I-80) due to accident.,Pier,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2022-11-05 19:53:00,59.0,59.0,96.0,30.02,2.0,SE,8.0,0.01,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3928168,Source1,2,2022-12-13 07:28:00,2022-12-13 10:34:30,37.76630759,-122.40523696,37.74696759,-122.40455696,1.337,Stationary traffic on James Lick Fwy S - US-101 S from I-80 (US-101) to Army St/Potrero Ave (US-101) due to accident.,US-101,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-13 07:56:00,41.0,41.0,93.0,30.1,10.0,SSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3933935,Source1,2,2022-12-27 02:38:00,2022-12-27 03:54:15,37.774463,-122.406098,37.775305,-122.405484,0.067,Incident on I-80 EB near 7TH Expect delays.,I-80 E,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-27 02:27:00,58.0,58.0,90.0,29.84,3.0,S,25.0,0.19,Heavy Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3946963,Source1,2,2022-12-03 18:16:00,2022-12-03 20:23:33,37.756256,-122.392477,37.755983,-122.392436,0.019,Accident on I-280 S - John F Foran Fwy S - Southern Embarcadero Fwy S from 18th St/Mariposa St (I-280) to 25th St (I-280).,I-280 S,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-03 17:53:00,48.0,45.0,96.0,29.95,2.0,NNW,6.0,0.09,Heavy Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3947349,Source1,2,2022-11-18 07:14:30,2022-11-18 18:55:30,37.716141,-122.398573,37.769468,-122.411172,3.748,Slow traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from Alanna Way (US-101) to I-80 (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-11-18 06:56:00,47.0,45.0,93.0,30.1,10.0,S,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3947594,Source1,2,2022-11-08 13:51:00,2022-11-08 16:08:53,37.711402,-122.454504,37.712894,-122.452579,0.147,Accident on John F Foran Fwy - I-280 N from Saint Charles Ave (I-280) to Geneva Ave (I-280).,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-11-08 13:56:00,53.0,53.0,74.0,29.58,10.0,WSW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3950008,Source1,2,2022-12-31 04:55:30,2022-12-31 05:20:00,37.800811,-122.374987,37.819697,-122.34375,2.147,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Bay Bridge Toll Plz (I-80) due to accident.,Alameda Main Street - Pier 41,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-31 04:53:00,57.0,57.0,100.0,29.78,2.0,SSE,5.0,0.29,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3954559,Source1,2,2022-12-08 19:26:00,2022-12-08 20:52:24,37.764938,-122.456778,37.764705,-122.457707,0.053,Incident on CARL ST near ARGUELLO BLVD Drive with caution.,Carl St,San Francisco,San Francisco,CA,94117-3602,US,US/Pacific,KSFO,2022-12-08 19:56:00,52.0,52.0,83.0,30.16,6.0,S,17.0,0.0,Light Rain,False,False,True,False,False,False,True,False,True,False,False,False,False,Night,Night,Night,Night
A-3957191,Source1,2,2022-12-31 13:25:00,2022-12-31 15:33:34,37.756818,-122.403585,37.7442,-122.405614,0.879,Accident on James Lick Fwy S - US-101 S from Vermont St (US-101) to I-280/Alemany Blvd (US-101).,Footbridge,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2022-12-31 12:56:00,55.0,55.0,93.0,29.62,2.0,NNW,26.0,0.3,Heavy Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3957314,Source1,2,2022-10-06 09:28:00,2022-10-06 09:48:30,37.76959062,-122.41695285,37.76906062,-122.40946285,0.411,Stationary traffic on Central Skwy S - US-101 S - Central Fwy from 13th St to San Francisco-Oakland Bay Bridge due to accident.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-10-06 09:56:00,62.0,62.0,78.0,30.05,10.0,ENE,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3957465,Source1,2,2022-12-30 23:00:00,2022-12-31 01:23:50,37.721989,-122.448106,37.712923,-122.452824,0.677,Accident on I-280 S - John F Foran Fwy S from Ocean Ave (I-280) to Sickles Ave (I-280).,I-280 S,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-12-30 22:56:00,59.0,59.0,96.0,29.89,2.0,SW,12.0,0.09,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3961129,Source1,2,2022-12-09 19:22:00,2022-12-09 21:29:30,37.776569,-122.403996,37.7859,-122.390929,0.962,Slow traffic on I-80 E - James Lick Fwy N from 7th St/Bryant St (I-80) to Treasure Island Rd (I-80) due to accident.,Harriet St,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-09 18:56:00,52.0,52.0,71.0,30.04,10.0,NW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
